,TAWSS,OSI,HOLMES
Node 2229,0.0008132063928866063,0.000264175331060712,0.00040638836737524165
Node 2230,0.0007925629593488007,0.001866718344004592,0.0003948019878594054
Node 2231,0.0007703943556606535,0.0011939743940781455,0.0003842773466963256
Node 2232,0.0007831610967722058,0.00043200384227504163,0.000391242219783177
Node 2233,0.0008625384906799597,0.0002086353216068093,0.0004310892893445786
Node 2234,0.0007649392184034429,0.002990262650498121,0.0003801822400270284
Node 2235,0.0007400859098777331,0.0020384948328687758,0.0003685342936357018
Node 2236,0.0008202632183851496,4.122392377320372e-05,0.00041009779472418615
Node 2237,0.0007895233245597065,5.736660126898219e-05,0.00039471637001010066
Node 2238,0.0008625034185337595,3.199401491449372e-05,0.0004312241143196434
Node 2239,0.000672283729620497,0.02259233880921152,0.0003209534030147419
Node 2240,0.0006334584642064065,0.03658424266178778,0.0002935546339325127
Node 2241,0.0005742233340147018,0.053867201292916,0.0002561798630868916
Node 2242,0.0008117462942827743,0.047130677466997895,0.00036761499436051493
Node 2243,0.0008891268705607745,0.04553105682757219,0.0004040805492099632
Node 2244,0.000823055785999757,7.441742600561296e-05,0.0004114666433068254
Node 2245,0.0007520957735893298,0.06687218824619373,0.00032575359664403254
Node 2246,0.0006540975358524129,0.0899345204070719,0.00026822281973987215
Node 2247,0.0005736825348487348,0.11115450447381109,0.0002230738695379764
Node 2248,0.0006012551924005143,0.07203111136489543,0.0002573185164777341
Node 2249,0.0005362323823452784,0.2072988637248932,0.00015695582761997048
Node 2250,0.0007003010144922564,0.00975771728887398,0.00034331716792960115
Node 2251,0.0007287116063191465,0.005687499346361147,0.00036021125637494735
Node 2252,0.0007003132654132612,0.015232892160371214,0.00033948883625611295
Node 2253,0.0006006539419410297,0.03054269003259874,0.0002819813838049514
Node 2254,0.0006266272840099332,0.01816781045023702,0.0003019291962861273
Node 2255,0.0005913600546749635,0.08979341581916367,0.0002425797880492094
Node 2256,0.0006210252911334338,0.031046752458536664,0.0002912318270824065
Node 2257,0.0005815890094217725,0.17074230295987647,0.0001914926578660595
Node 2258,0.0005491999016757628,0.0986836930838687,0.00022040287629921954
Node 2259,0.0006486767133052567,0.2220221777382062,0.0001803177401165332
Node 2260,0.0006824208000434687,0.012223276118567383,0.0003328689821537494
Node 2261,0.0006838868330019398,0.006744663765270498,0.0003373308297588761
Node 2262,0.0007226507314566839,0.003342518414084672,0.0003589098923514962
Node 2263,0.0006517683916555453,0.014468394657077,0.0003164541535122919
Node 2264,0.000727218105097807,0.0038318557641165985,0.0003608224576611145
Node 2265,0.0006842674973088594,0.007749336298013332,0.0003368311296999834
Node 2266,0.0006078070254623603,0.029661239546187268,0.00028587520295108557
Node 2267,0.000636321432095737,0.10519661897630067,0.0002512218528092393
Node 2268,0.0007326814935895552,0.011380492213724058,0.00035800247076184195
Node 2269,0.0007390908541943924,0.007116816903255108,0.00036428545281302427
Node 2270,0.0006360714740071143,0.02428522202836292,0.0003025886000313863
Node 2271,0.000667076087953324,0.01422470308331547,0.00032404908469154634
Node 2272,0.0005849437383989718,0.0791071154571032,0.0002461986573500489
Node 2273,0.0005952783013089935,0.03906371240301032,0.0002743853702924097
Node 2274,0.0005977244881426383,0.12044061665045569,0.0002268719381323418
Node 2275,0.0006067601917056741,0.06390683114396017,0.00026460397473662564
Node 2276,0.0006370346270549071,0.017433730341309683,0.0003074114236213015
Node 2277,0.0006223902922944151,0.026439239928939706,0.0002947396198797926
Node 2278,0.000615412103195825,0.148173132084575,0.00021651851274463144
Node 2279,0.0006116661228409621,0.0813171111483324,0.000256094139323753
Node 2280,0.0006314462799930539,0.22588525030020823,0.00017308873898916062
Node 2281,0.0007077090997542236,0.002219606333087709,0.0003522837142773135
Node 2282,0.0007296918013318482,0.001893319289930473,0.0003634643611027584
Node 2283,0.0005893094974145004,0.2611919468146433,0.00014073185380119785
Node 2284,0.0005367325284442775,0.18971826643182205,0.0001665382993881218
Node 2285,0.0006799631553283853,0.008370837728577551,0.0003342897164295271
Node 2286,0.0006593362682737237,0.009355244082102532,0.00032349988241497853
Node 2287,0.0007259245909071717,0.004294668538812996,0.00035984468995146614
Node 2288,0.0006861458198076926,0.004901962212526978,0.00033970944902286565
Node 2289,0.0007673648638351694,0.0022605600062968745,0.00038194775759616147
Node 2290,0.0007310911655168351,0.0024923854586735295,0.0003637234217685187
Node 2291,0.0007901004185214022,0.001202396727083388,0.00039410019510340374
Node 2292,0.0007462751652598546,0.0013936995875999392,0.0003720974992398686
Node 2293,0.0008223739392103413,0.000442208808342226,0.00041082330860550074
Node 2294,0.0007685129414670865,0.0006561634324331878,0.0003837522006440009
Node 2295,0.000681950634271518,0.005362411206009499,0.0003373184174125961
Node 2296,0.0006434940874951454,0.012159909167552274,0.00031392221409377483
Node 2297,0.0006979354235804519,0.0027022648605125044,0.00034708170542017757
Node 2298,0.0006883113447381834,0.0029909639283992595,0.00034209695796547177
Node 2299,0.0006618725664489399,0.006182577029788083,0.0003268442050984959
Node 2300,0.000719602422651143,0.0014403272493404562,0.00035876474834753566
Node 2301,0.0006875715021764803,0.0015777881141203487,0.0003427009089444982
Node 2302,0.0007406420726512232,0.0007534808223113587,0.00036976297672767193
Node 2303,0.000722681224925371,0.0008765754842352536,0.0003607071278179988
Node 2304,0.0006077867451190144,0.03598018190634056,0.0002820250949098624
Node 2305,0.0006192828640738304,0.014628259986143866,0.0003005824012962794
Node 2306,0.0006088018484643587,0.09515931642572045,0.00024646775649359595
Node 2307,0.0006029422282815876,0.04288365297241192,0.00027561474886075344
Node 2308,0.0006345964365783078,0.157568860334186,0.0002173055810053744
Node 2309,0.0007508650584775119,0.000335374066262939,0.00037518070857087957
Node 2310,0.0007334185685999386,0.0004242948538796254,0.0003663980985755726
Node 2311,0.0006198282766249222,0.016446748076220152,0.0002997199787962933
Node 2312,0.000653006132973502,0.006550384490442984,0.00032222562524115723
Node 2313,0.0006449905184689061,0.006776811407899097,0.0003181242801309062
Node 2314,0.000602422978770177,0.04351908656618286,0.00027499459162253143
Node 2315,0.0006120478807710921,0.017382570749403137,0.0002953849747960203
Node 2316,0.0007847479402285742,0.00020325001572296664,0.00039221447008309706
Node 2317,0.0006102637207097655,0.09371069368196394,0.00024794362375823433
Node 2318,0.0006496787066689263,0.22969588419810377,0.00017561082836146363
Node 2319,0.0006601162535601581,0.288459202188313,0.0001396415189265777
Node 2320,0.0006292263228373306,0.3120477645801102,0.00011826449396231356
Node 2321,0.0006634672699700315,0.0034482000241825017,0.0003294458671286608
Node 2322,0.0006532846409642735,0.003748525793907831,0.00032419346615471836
Node 2323,0.0006945477656247069,0.0016186506257014899,0.00034614965263694543
Node 2324,0.0006779438817444246,0.001946228986091092,0.0003376525068386182
Node 2325,0.0006964365682297447,0.000999610054670641,0.00034752211911882956
Node 2326,0.0006991544836831423,0.0010814645794987032,0.0003488211310318701
Node 2327,0.0007089944653899095,0.0005777738994587889,0.0003540875941979917
Node 2328,0.0006984616232637466,0.0007018885082015758,0.00034874056944508467
Node 2329,0.0007293078017100328,0.00022090249939016315,0.0003644927949387939
Node 2330,0.0007149337102885507,0.00031735398306781404,0.00035723996808368583
Node 2331,0.0007294768572016715,0.00016506103145341733,0.0003646180203983646
Node 2332,0.0006770520000358618,0.002279077328728285,0.000336982946154279
Node 2333,0.0006873463231329035,0.0012621534923423772,0.00034280562500426087
Node 2334,0.0006574675901114518,0.003942997690023764,0.00032614140186665097
Node 2335,0.0006830911885234483,0.0015339895533454384,0.00034049773951454686
Node 2336,0.0006725096331941787,0.002442504995810668,0.00033461220845828175
Node 2337,0.0007053840939150155,0.0007261038172965972,0.00035217986487425575
Node 2338,0.0007021580878505037,0.0008028312121391434,0.0003505153294964695
Node 2339,0.0007005152218894225,0.00038918345450439373,0.0003499849820107234
Node 2340,0.0006918812323071472,0.00044986207303798764,0.00034562936502811187
Node 2341,0.000706451995829063,0.00011917681283396542,0.00035314180521724836
Node 2342,0.0006963005150485499,0.00018109331478788349,0.0003480241621559163
Node 2343,0.0007270256408697909,7.049993069585536e-05,0.0003634615651776
Node 2344,0.0006257391630358346,0.006890491565176127,0.0003085579310930185
Node 2345,0.0006485237702475695,0.003827703068890187,0.0003217795286981599
Node 2346,0.000606689966034027,0.014134158357779647,0.0002947699309630126
Node 2347,0.0006283962289490113,0.005685962677910883,0.0003106250769697616
Node 2348,0.000598086081398237,0.04000183255738127,0.0002751185014161259
Node 2349,0.0007021279972966788,0.0002450742243171322,0.0003508919251740306
Node 2350,0.0007062672864779176,6.573623117667182e-05,0.00035308721588934235
Node 2351,0.0006918003855887214,0.0005349471392888105,0.00034553011615713115
Node 2352,0.000705957191594317,0.0003433000816376319,0.0003527362406356515
Node 2353,0.0007214963763753823,0.00013677502003844877,0.00036064950550635476
Node 2354,0.0006948598976171844,3.803647462657933e-05,0.00034740351878772744
Node 2355,0.000731617549358499,6.443476596063036e-06,0.00036580406051869293
Node 2356,0.0006498625787673678,0.0032375790069709143,0.00032282730794125066
Node 2357,0.0006612084840245038,0.0025506134775335476,0.00032891775474143945
Node 2358,0.0006624712560500404,0.0024049313576143816,0.0003296424301278273
Node 2359,0.0006268185616795594,0.004213796916538615,0.0003107679947173452
Node 2360,0.0006411934098006333,0.0028545292477692996,0.0003187663995585638
Node 2361,0.0007405336292706768,3.7218817732442844e-05,0.00037023925284916583
Node 2362,0.0007384950574184863,1.7802395132326954e-05,0.00036923438172842775
Node 2363,0.0006964796601135982,1.4655853413092501e-06,0.0003482388093064187
Node 2364,0.0007511011075230683,8.579239764477942e-05,0.00037548611499664607
Node 2365,0.0007459651551595742,4.25375045065568e-06,0.0003729794044301722
Node 2366,0.0006031209178627313,0.08329465003834619,0.0002513237131471833
Node 2367,0.0006064399436014534,0.012294400407143136,0.00029576415631120515
Node 2368,0.0006802829650188344,0.0017458859737970456,0.0003389537860225778
Node 2369,0.0006659765236994453,0.0018947131993910515,0.0003317264273397848
Node 2370,0.000690567212775872,0.0010525649199441545,0.00034455673956490453
Node 2371,0.0006759824424682035,0.001262034904948306,0.00033713810779657463
Node 2372,0.0006994909904919508,0.0007124584517224086,0.0003492471369778957
Node 2373,0.0006837110871129967,0.0007999165910985151,0.00034130863171439864
Node 2374,0.0006983294893652086,0.00046537206589569724,0.00034883976164546256
Node 2375,0.0006660636548943774,0.0012386221532160735,0.00033220682624878444
Node 2376,0.0006870181717511417,0.0007071145767522102,0.00034302328531183197
Node 2377,0.0006611231048323887,0.0018194759712855113,0.00032935865481289014
Node 2378,0.0006737585673038625,0.0011702411336393381,0.0003360908236623304
Node 2379,0.0006828812495553701,0.000447523337800515,0.00034113501948156264
Node 2380,0.00067350265666573,0.0007174023644224148,0.00033626815593452823
Node 2381,0.0006635619028066584,0.001614207292319425,0.00033070982494091337
Node 2382,0.0006590533289162088,0.0009970008162346056,0.0003288695877512328
Node 2383,0.0006854160491819207,0.0004506145388700755,0.0003423991661540241
Node 2384,0.0006560808747458029,0.002184314464386161,0.00032660735042838707
Node 2385,0.0006402021964101653,0.0019282028916305372,0.0003188666584787364
Node 2386,0.000630589639026872,0.0024180110873420757,0.00031377004677470596
Node 2387,0.0006863980176968489,0.0002787832162700066,0.0003430076526014096
Node 2388,0.0006871280312858568,0.0002529542478851843,0.00034339020368857366
Node 2389,0.0006988705857505605,0.00024122771595369574,0.0003492667059201324
Node 2390,0.0006203909511117344,0.0010175002898317742,0.000309564227583302
Node 2391,0.0006938892524232693,0.00015087471849789535,0.0003468399358660066
Node 2392,0.0006921860957871766,0.0001420017261226092,0.00034599475627318846
Node 2393,0.0007062518025632812,8.413076781549345e-05,0.0003530664837752199
Node 2394,0.0007330825719044375,1.703191767321588e-05,0.00036652880015020637
Node 2395,0.000664084543601104,0.0006367880310941265,0.0003316193907115522
Node 2396,0.0006521248797966975,0.000705867953227246,0.0003256021258441981
Node 2397,0.0006614565060912885,0.00044151538215003727,0.0003304362098235817
Node 2398,0.0006769623101324865,0.0005126235489003594,0.0003381341282443513
Node 2399,0.0006672809524237077,0.00043075759882610365,0.0003333530398710454
Node 2400,0.0006533602464849526,0.0012003699846112603,0.00032589584921345757
Node 2401,0.0006420602369631505,0.0016250570864975167,0.00031998673394353997
Node 2402,0.0006282169227180181,0.0010633326473298843,0.00031344045779547786
Node 2403,0.0006362930352873011,0.001032013732900905,0.00031748985449308486
Node 2404,0.0006204522606596942,0.00011369305844133315,0.00031015558921471586
Node 2405,0.0006453522926380555,0.0007720302990602002,0.0003221779147955432
Node 2406,0.000663936246844536,0.0004570363912254627,0.00033166468039600637
Node 2407,0.0006302680778163472,0.0005292106836358168,0.0003148004943078386
Node 2408,0.0006767058002480774,0.0003795485180196345,0.00033809605744041925
Node 2409,0.000672905104582468,0.00028212643470626464,0.0003362627079731825
Node 2410,0.0006735871203612248,0.00026216759127783984,0.0003366169674677515
Node 2411,0.000674062408108733,0.0002995781525729768,0.0003368292696834264
Node 2412,0.0006705000054796077,0.00014607108136416302,0.00033515206207894877
Node 2413,0.0006846495397677505,0.00015170231340250195,0.00034222090696482254
Node 2414,0.0006849742296848398,8.44095112868537e-05,0.00034242929650244813
Node 2415,0.0006837287693422685,0.00016428063888124234,0.0003417520612720852
Node 2416,0.0006236364233090794,0.00037426328559275746,0.00031158480743773674
Node 2417,0.0006460574672325061,1.2724948897868682e-05,0.0003230205125679974
Node 2418,0.0006670292019412474,0.0002238147516298583,0.0003333653099954614
Node 2419,0.0006682083527296374,0.0001351701363628277,0.00033401385455066144
Node 2420,0.0006760736332891608,0.0003208127833858043,0.00033781992358051117
Node 2421,0.000682361660442868,0.00028918159283519707,0.00034098350378957744
Node 2422,0.0006823785643337904,0.00016836036655337727,0.0003410743966616758
Node 2423,0.0006699554842980209,0.00016542962361687508,0.00033486691166540296
Node 2424,0.0006766249358025921,9.718861783442057e-05,0.0003382467076589931
Node 2425,0.0006478686912682655,2.253662103879339e-06,0.00032393288555701495
Node 2426,0.0006585120141525942,0.0001432666392782722,0.0003291616642731051
Node 2427,0.000672721323587775,7.890589101239298e-05,0.00033630758011844676
Node 2428,0.0006732366396527974,3.874054008778938e-05,0.0003365922382753717
Node 2429,0.0006832460439735298,6.096566555430227e-05,0.0003415813674369567
Node 2430,0.0006720656213943341,7.054583129306735e-05,0.0003359853992692223
Node 2431,0.0006640747960076557,5.1249578672252216e-05,0.0003320033644503256
Node 2432,0.000671726693035353,2.1447523038398142e-05,0.00033584893964395214
Node 2433,0.0006878969947979168,2.1789515266157355e-05,0.0003439335084568887
Node 2434,0.0006619438734612646,1.6881743172936226e-05,0.00033096076196416563
Node 2435,0.0006762121540252832,1.0987681073937328e-05,0.00033809864700915486
Node 2436,0.0006693884093996339,1.1154707049154666e-05,0.000334686737868208
Node 2437,0.0006577705016043407,7.352390715309465e-06,0.00032888041461644153
Node 2438,0.0006760744616932652,1.3931002410205728e-05,0.0003380278124516773
Node 2439,0.000672579884884093,6.719650343434136e-06,0.00033628542294039204
Node 2440,0.0006778677421823914,8.87170106150803e-06,0.0003389278572512278
Node 2441,0.0006747698175568622,1.50460402949526e-05,0.00033737475616456633
Node 2442,0.0006703268220814114,1.593519258802356e-05,0.0003351527292536989
Node 2443,0.0006719329273565474,1.3657210029105471e-05,0.0003359572869491593
Node 2444,0.0006715303535984699,3.13586148311118e-05,0.00033574411853752904
Node 2445,0.0006784773388321392,3.245143162100561e-05,0.0003392166518551021
Node 2446,0.0006696486083538082,7.20560441669349e-06,0.0003348194789539341
Node 2447,0.0006788712783476781,8.636259434718907e-05,0.00033937701008901315
Node 2448,0.0006743645243822545,9.157750636035189e-06,0.0003371760865289752
Node 2449,0.0006635230249265354,4.45134877030684e-06,0.0003317585588908666
Node 2450,0.0006670384203904294,7.1443851278885084e-06,0.00033351444461584434
Node 2451,0.0006723130164149111,3.823589352136558e-06,0.0003361539375585647
Node 2452,0.000685658752513736,5.834170822116569e-06,0.00034282537600658015
Node 2453,0.0006811691356282018,3.105952163834358e-05,0.0003405634110265935
Node 2454,0.0006676254892421099,4.4660425256304315e-06,0.0003338097629772288
Node 2455,0.000674576597087112,9.07973473424084e-06,0.00033728217356699655
Node 2456,0.000670566951615383,1.2362910650431935e-05,0.00033527518564838355
Node 2457,0.0006731833768162874,5.700812309772374e-06,0.00033658785071606244
Node 2458,0.0006649734742768114,2.659454778342063e-06,0.0003324849686715221
Node 2459,0.0006829513298870267,1.6505463539817633e-05,0.0003414643925152384
Node 2460,0.0006832737276087249,1.2807265281189473e-05,0.0003416281129364733
Node 2461,0.0006623344521014983,4.002380337764233e-06,0.000331164575136361
Node 2462,0.0006592409896983468,1.1671360703846556e-05,0.00032961280060979186
Node 2463,0.0006794918341224213,3.5844483722846654e-06,0.0003397434814578118
Node 2464,0.0006770236722146519,3.119271722973327e-06,0.00033850972428652943
Node 2465,0.0006660201639974064,3.515314340007958e-06,0.00033300774072846995
Node 2466,0.0006696862659632724,4.090755712116145e-06,0.0003348403934587184
Node 2467,0.0006700091271365963,4.1494239964023905e-06,0.0003350017834163482
Node 2468,0.0006841923892606309,2.4834658599037773e-06,0.0003420944954618751
Node 2469,0.0006871803930980343,6.743422128474563e-07,0.00034358973315427025
Node 2470,0.0006766916066065759,9.059274649891869e-06,0.00033833967296817045
Node 2471,0.0007152920173593859,3.843746202381038e-06,0.00035764325927871763
Node 2472,0.000664154240387274,1.3848599241805815e-06,0.000332076200433046
Node 2473,0.0006777219848644253,6.411285467522454e-07,0.0003388605579253014
Node 2474,0.0006752178964478049,6.026229776301406e-06,0.00033760487920570935
Node 2475,0.0006832740454416641,6.6176120429584095e-06,0.0003416325010782803
Node 2476,0.0006735011313821503,1.592903760039288e-05,0.00033673983746622946
Node 2477,0.0006841053749189716,8.106728670131957e-06,0.00034204714160282956
Node 2478,0.0006893047641970092,3.483895325007147e-06,0.00034464998063285914
Node 2479,0.0006950919731537953,5.300090744952968e-06,0.0003475423025263638
Node 2480,0.0006779744930219137,7.83010710203591e-06,0.00033898193789806404
Node 2481,0.0006867621454143344,1.3230997774393849e-05,0.0003433719861587497
Node 2482,0.0006783673570692991,6.706269097656037e-06,0.00033917912922060595
Node 2483,0.0006730418703297443,1.7769234132103406e-05,0.00033650897572629757
Node 2484,0.0006821566399226026,2.4084539967050844e-05,0.0003410618905324433
Node 2485,0.0006810726846581663,0.00014379750099324795,0.00034043840577903454
Node 2486,0.0006668618833829322,1.6610599002930826e-06,0.00033342983399393256
Node 2487,0.0007095148238627668,8.895427758837116e-07,0.00035475678078759746
Node 2488,0.0006790905132623474,7.206086348071628e-05,0.00033949632078240645
Node 2489,0.0006723303387878608,7.119994362148052e-06,0.0003361603824057087
Node 2490,0.0006753091813087726,4.710236346899821e-05,0.00033762278199587435
Node 2491,0.0006752439527170384,3.1400669748271604e-06,0.0003376198560472833
Node 2492,0.0006962305606676014,1.2534503697758659e-06,0.000348114407643347
Node 2493,0.0006761807508727793,1.9568643548906195e-06,0.0003380890522423808
Node 2494,0.0006671268224990741,1.127716462656636e-06,0.00033356265891963666
Node 2495,0.0006721794969789561,1.888184700926665e-06,0.0003360884792904356
Node 2496,0.0006680091799293529,6.480582598333839e-07,0.00033400415705580976
Node 2497,0.0006584317671482562,2.2494090451963267e-06,0.0003292144024917554
Node 2498,0.0006742319728576842,7.722051405645303e-06,0.0003371107799748884
Node 2499,0.0006728883230590188,7.529681963214241e-06,0.00033643909489444
Node 2500,0.0006582125516427762,3.4010803686146396e-06,0.0003291040371876003
Node 2501,0.0006480694801572751,3.824418492948123e-06,0.0003240322615897329
Node 2502,0.0006326560308712773,1.0603733975489416e-05,0.0003163213069193893
Node 2503,0.000665866080236783,1.427438737350295e-05,0.0003329235352880233
Node 2504,0.0006622850298558243,2.9506889888120114e-06,0.0003311405607307671
Node 2505,0.0006068895530164568,0.0061514223028560355,0.00029971154257643265
Node 2506,0.0006818559370361964,3.0176799551417943e-06,0.00034092591089510474
Node 2507,0.0007059270675372455,2.2981816146239176e-06,0.00035296191142001487
Node 2508,0.0006642156608363553,4.960713044954712e-06,0.00033210453543488426
Node 2509,0.0005946376600927572,0.015542623478354056,0.0002880766007895074
Node 2510,0.0006764842794186317,1.5594044805888885e-05,0.0003382315905831521
Node 2511,0.0006920078809100118,1.0708702996908848e-05,0.0003459965299481377
Node 2512,0.0006845654989736061,2.0424513007821776e-05,0.00034226876756986456
Node 2513,0.0006756122845843582,3.0191590927985956e-05,0.00033778574448245697
Node 2514,0.0006763049012442437,1.6848351163889497e-05,0.00033814105599965183
Node 2515,0.0006859231231894686,2.5951792545664265e-05,0.000342943760660139
Node 2516,0.0006835240575973207,1.3276580057119958e-05,0.0003417529539367887
Node 2517,0.0006938095968318581,2.8455116749481757e-05,0.0003468850559828493
Node 2518,0.0006748890091492139,1.6540162460165764e-05,0.000337433341800753
Node 2519,0.000685323999061411,5.751489179361968e-06,0.00034265805789714056
Node 2520,0.0006820588767122115,3.519373230842504e-06,0.0003410270379363532
Node 2521,0.0006735278205303016,7.125606125424344e-06,0.0003367591109711872
Node 2522,0.000681059751051278,4.760236863965428e-06,0.0003405266335199055
Node 2523,0.0006798573255594043,6.21006172951688e-06,0.00033992444082374314
Node 2524,0.000686291261363033,4.9924561331127215e-06,0.0003431422044024996
Node 2525,0.0006886394729682661,2.0937457724246045e-06,0.0003443182946481478
Node 2526,0.0006763321597286132,2.2754769075650216e-06,0.0003381645408860953
Node 2527,0.0007148130825555421,5.424808243059687e-06,0.0003574026635538685
Node 2528,0.0006930925561259749,4.143417918101022e-06,0.0003465434062908715
Node 2529,0.000693186647874219,5.426923210705148e-06,0.0003465895620664008
Node 2530,0.0006882339026901562,5.7200248309019486e-06,0.0003441130146300653
Node 2531,0.0006702074682083308,4.779861407566699e-06,0.000335100530605353
Node 2532,0.0006911911465060067,6.688425691181443e-06,0.00034559095027238157
Node 2533,0.0006857817723347631,4.139089654409123e-06,0.0003428880476551425
Node 2534,0.0006751228520169245,4.225522092948797e-06,0.0003375585732619356
Node 2535,0.000662365707306213,3.0161073460988064e-06,0.0003311808558870309
Node 2536,0.000661248697794333,2.7617829087001056e-06,0.0003306225226718145
Node 2537,0.0006626615914980857,4.83620368663118e-06,0.00033132759098261107
Node 2538,0.0006792738132077497,4.70786972073256e-06,0.0003396337086712576
Node 2539,0.0006797788591043216,1.8045031664470912e-06,0.00033988820288905706
Node 2540,0.0006816151179086606,4.603851130158265e-06,0.0003408044208997994
Node 2541,0.000686248624390762,3.3375260814483276e-06,0.0003431220218226987
Node 2542,0.0006759107389112122,4.822763325529333e-06,0.00033795210969808317
Node 2543,0.0006508501910067211,3.3388653795651813e-06,0.0003254229224021905
Node 2544,0.0006771774963499971,2.6479609682161787e-06,0.00033858695503541966
Node 2545,0.0006711390125652821,1.675946819434948e-06,0.00033556838148934755
Node 2546,0.0006832131760941166,1.2423505489356224e-06,0.00034160573925679394
Node 2547,0.0006776348542866058,3.889200007545224e-06,0.00033881479168582253
Node 2548,0.0006807540093999924,7.361259103944029e-07,0.00034037650357933127
Node 2549,0.0006797424493365183,5.864532922617016e-07,0.00033987082603106184
Node 2550,0.000671216564160764,9.7399221987704e-07,0.00033560762832067064
Node 2551,0.0006758896865499449,3.0432693399751187e-06,0.00033794278636061214
Node 2552,0.0006604774034277583,3.315115784496836e-06,0.00033023651215481376
Node 2553,0.0006762459070433541,8.152511130232742e-06,0.0003381174404193931
Node 2554,0.0006764466708795794,7.977527760605341e-07,0.00033822279580258014
Node 2555,0.0006832927620115151,7.002181406368102e-07,0.00034164590255177026
Node 2556,0.0006956820958373602,1.0840817271096093e-06,0.0003478402937424321
Node 2557,0.0006964730534246434,4.407352550139798e-07,0.00034823621975209286
Node 2558,0.0006766811063745353,2.724981785440228e-06,0.00033833870924357824
Node 2559,0.0007069613852434016,1.9295598226998223e-06,0.00035347932849741565
Node 2560,0.0006565828218209849,1.6851516269622557e-06,0.00032829030446888203
Node 2561,0.0006839642935235336,1.0560052264296793e-06,0.00034198142449189817
Node 2562,0.0006747220090608572,2.42145127943294e-06,0.0003373593707239565
Node 2563,0.0006752063852458397,7.183988214476411e-06,0.0003375983419482059
Node 2564,0.0006831020382005229,1.2505075404622978e-06,0.0003415501648760118
Node 2565,0.0006746752388668967,1.1492417540004407e-05,0.00033732986578389936
Node 2566,0.000689218414863941,1.5457641468652472e-05,0.0003445985537408199
Node 2567,0.000685084444377858,6.749661969340792e-07,0.000342541759780087
Node 2568,0.0006785688597486621,2.40608285440036e-06,0.0003392827971814321
Node 2569,0.0006796984091495379,3.437923373594831e-06,0.0003398468678237211
Node 2570,0.0006244547383476905,0.31930573906121584,0.00011283538743545777
Node 2571,0.0006141605132816736,0.11629372765481372,0.00023565724117291723
Node 2572,0.000685022712326685,7.058401867321429e-06,0.00034250652099775066
Node 2573,0.000675206448410309,4.142768327719537e-06,0.00033760042698126536
Node 2574,0.0006670706311244615,2.1903255918442888e-06,0.00033353385446035583
Node 2575,0.0006747467082196709,3.484702483347313e-06,0.0003373710028183057
Node 2576,0.0006691394235819984,1.338782013637907e-06,0.0003345688159591743
Node 2577,0.0006717069826951052,2.216714071745507e-07,0.0003358533424493205
Node 2578,0.0006691682182190934,4.245845017736283e-06,0.0003345812679250014
Node 2579,0.000661697722062094,8.128311234645302e-06,0.0003308434825460188
Node 2580,0.0006709795603821648,2.244850999977288e-06,0.0003354882739419453
Node 2581,0.0007680352559780114,0.00011851884926838974,0.00038392660133426963
Node 2582,0.0007520733018688891,9.16037944781456e-06,0.00037602976165762684
Node 2583,0.0007637661264671992,0.0006050820327960227,0.00038142092207321606
Node 2584,0.0007343732220153853,0.00024701461674697667,0.00036700521008770727
Node 2585,0.0007524400628460112,0.0012552841526899394,0.000375275505336266
Node 2586,0.0007102355892020221,0.000700236196745474,0.0003546204619332349
Node 2587,0.0007261955228045891,2.1054459979741313e-05,0.0003630824717477222
Node 2588,0.0007035536235082123,0.0003477870668878724,0.0003515321249029879
Node 2589,0.000710847585862719,0.00010000715304936403,0.0003553527030880454
Node 2590,0.0007055077057461752,0.0007299395847104595,0.00035223887487134523
Node 2591,0.0007231587563552505,0.00037942567251253445,0.0003613049931801618
Node 2592,0.0006859820757452055,0.0010693851975127622,0.0003422574587950417
Node 2593,0.000730956323190354,8.155315194735557e-05,0.00036541854980308495
Node 2594,0.0006896652955012128,0.0012672687437771946,0.00034395865647794986
Node 2595,0.0007041143218409551,0.0007798002551031025,0.0003515080923926842
Node 2596,0.0006949163774422098,0.001587054912618513,0.0003463553182704262
Node 2597,0.0007121217999736003,0.0004960749862067959,0.0003557076341747007
Node 2598,0.0006845759204541054,0.002587214941071392,0.00034051681517735614
Node 2599,0.0006982263601609607,0.0010181575124391107,0.00034840227566649944
Node 2600,0.0007085923795888032,0.000191159384364592,0.00035416073571135394
Node 2601,0.0006843636223040496,0.002037190969824132,0.00034078763176059084
Node 2602,0.0006796233135032838,0.0013525913078611396,0.0003388924041651776
Node 2603,0.0007044886820631104,0.0006855076589925013,0.0003517614086443274
Node 2604,0.0007143352830001546,0.00030429488964484053,0.00035695027292396736
Node 2605,0.0006780851999518783,0.0030714522142930023,0.00033695989368706766
Node 2606,0.0006712202776861078,0.0034792438535694026,0.00033327479981752335
Node 2607,0.0006754615691043921,0.00224742325913202,0.00033621273651114104
Node 2608,0.0006666627500181388,0.004683185252935929,0.00033020926984950275
Node 2609,0.0006620501931380894,0.005436938401250091,0.00032742557045041716
Node 2610,0.0006899297539662015,0.0040237499595105475,0.0003421887721635141
Node 2611,0.0006428412373875084,0.009272065077959857,0.000315460152905901
Node 2612,0.0006290435275905696,0.007155365713351125,0.00031002072730575776
Node 2613,0.0006178638789503072,0.013465787782260652,0.0003006119156028844
Node 2614,0.0006380334875465016,0.006643013563650324,0.0003147782786614163
